AGEP|COW|SCHL|MAR|OCCP|POBP|RELP|WKHP|SEX|RAC1P|Y|STATE
49.0|2.0|22.0|1.0|2310.0|47.0|1.0|40.0|2.0|1.0|True|TN
65.0|1.0|16.0|1.0|8130.0|47.0|0.0|40.0|1.0|1.0|False|TN
68.0|4.0|20.0|1.0|630.0|47.0|1.0|38.0|2.0|1.0|True|TN
66.0|4.0|16.0|3.0|5220.0|37.0|0.0|37.0|2.0|1.0|False|TN
59.0|7.0|16.0|4.0|150.0|28.0|0.0|48.0|1.0|1.0|True|TN
28.0|1.0|17.0|5.0|6300.0|12.0|2.0|20.0|1.0|1.0|False|TN
60.0|3.0|18.0|1.0|5420.0|1.0|0.0|30.0|2.0|1.0|True|TN
59.0|1.0|14.0|3.0|4140.0|47.0|0.0|27.0|1.0|1.0|False|TN
65.0|1.0|16.0|1.0|7340.0|47.0|0.0|39.0|1.0|1.0|True|TN
64.0|1.0|16.0|1.0|5400.0|17.0|1.0|34.0|2.0|1.0|False|TN
48.0|1.0|16.0|1.0|9600.0|47.0|0.0|40.0|1.0|1.0|False|TN
43.0|1.0|19.0|1.0|4760.0|47.0|1.0|40.0|2.0|1.0|False|TN
19.0|1.0|16.0|5.0|4760.0|47.0|2.0|40.0|1.0|1.0|False|TN
53.0|1.0|21.0|1.0|9600.0|47.0|0.0|40.0|1.0|2.0|False|TN
53.0|1.0|20.0|1.0|5860.0|47.0|1.0|40.0|2.0|2.0|False|TN
41.0|1.0|20.0|3.0|3500.0|26.0|0.0|40.0|2.0|1.0|False|TN
34.0|6.0|22.0|1.0|2750.0|32.0|0.0|60.0|1.0|1.0|True|TN
31.0|6.0|20.0|1.0|2910.0|12.0|1.0|30.0|2.0|1.0|False|TN
47.0|1.0|20.0|3.0|5860.0|47.0|2.0|40.0|2.0|1.0|False|TN
28.0|1.0|16.0|1.0|8940.0|47.0|0.0|42.0|1.0|1.0|False|TN
28.0|1.0|18.0|1.0|5160.0|47.0|1.0|40.0|2.0|1.0|False|TN
29.0|2.0|22.0|5.0|2000.0|47.0|0.0|45.0|2.0|1.0|False|TN
68.0|4.0|19.0|1.0|1560.0|12.0|0.0|40.0|1.0|1.0|True|TN
28.0|7.0|16.0|5.0|6260.0|47.0|2.0|20.0|1.0|1.0|False|TN
41.0|1.0|16.0|1.0|4510.0|47.0|0.0|24.0|2.0|1.0|False|TN
40.0|1.0|19.0|1.0|9130.0|47.0|1.0|40.0|1.0|1.0|False|TN
22.0|1.0|16.0|5.0|4250.0|47.0|0.0|40.0|1.0|1.0|False|TN
57.0|1.0|21.0|3.0|5240.0|18.0|0.0|40.0|2.0|1.0|False|TN
64.0|1.0|20.0|2.0|2630.0|47.0|0.0|40.0|2.0|1.0|True|TN
60.0|1.0|15.0|1.0|5620.0|47.0|1.0|36.0|2.0|1.0|False|TN
59.0|1.0|16.0|4.0|9130.0|47.0|0.0|72.0|1.0|2.0|True|TN
50.0|5.0|19.0|5.0|8620.0|18.0|0.0|42.0|1.0|1.0|True|TN
59.0|1.0|18.0|1.0|5840.0|47.0|0.0|40.0|2.0|1.0|False|TN
59.0|1.0|20.0|1.0|8030.0|1.0|1.0|40.0|1.0|1.0|True|TN
36.0|6.0|19.0|4.0|4500.0|47.0|2.0|40.0|2.0|1.0|False|TN
34.0|1.0|21.0|4.0|5400.0|47.0|2.0|40.0|2.0|1.0|False|TN
40.0|6.0|16.0|3.0|4250.0|17.0|0.0|50.0|1.0|1.0|False|TN
40.0|2.0|20.0|4.0|5160.0|38.0|0.0|40.0|2.0|1.0|False|TN
52.0|1.0|16.0|1.0|4740.0|48.0|1.0|40.0|2.0|1.0|False|TN
59.0|5.0|20.0|1.0|5550.0|47.0|0.0|48.0|1.0|2.0|True|TN
51.0|2.0|20.0|1.0|5600.0|47.0|1.0|40.0|2.0|2.0|False|TN
28.0|2.0|22.0|5.0|5700.0|47.0|2.0|40.0|2.0|2.0|False|TN
57.0|1.0|20.0|1.0|7700.0|55.0|1.0|60.0|1.0|1.0|True|TN
49.0|1.0|9.0|4.0|4140.0|303.0|0.0|45.0|2.0|1.0|False|TN
35.0|5.0|23.0|1.0|2100.0|54.0|0.0|50.0|1.0|1.0|True|TN
35.0|1.0|22.0|1.0|110.0|127.0|1.0|50.0|2.0|1.0|True|TN
46.0|2.0|18.0|1.0|4850.0|47.0|0.0|40.0|2.0|2.0|False|TN
25.0|1.0|18.0|1.0|8220.0|28.0|2.0|40.0|2.0|2.0|False|TN
52.0|1.0|20.0|3.0|3255.0|6.0|0.0|40.0|2.0|1.0|True|TN
22.0|1.0|18.0|5.0|5620.0|47.0|2.0|18.0|1.0|1.0|False|TN
17.0|1.0|14.0|5.0|9620.0|47.0|2.0|18.0|1.0|1.0|False|TN
27.0|3.0|21.0|5.0|5320.0|47.0|0.0|40.0|2.0|1.0|False|TN
31.0|4.0|21.0|5.0|430.0|17.0|15.0|37.0|1.0|2.0|True|TN
54.0|1.0|19.0|3.0|7150.0|40.0|0.0|50.0|1.0|1.0|False|TN
46.0|1.0|19.0|3.0|5000.0|38.0|13.0|33.0|2.0|1.0|False|TN
28.0|1.0|19.0|5.0|220.0|301.0|0.0|43.0|2.0|1.0|False|TN
25.0|1.0|19.0|5.0|5240.0|34.0|11.0|40.0|1.0|1.0|False|TN
66.0|3.0|21.0|1.0|2320.0|47.0|0.0|35.0|1.0|1.0|False|TN
69.0|1.0|19.0|1.0|5860.0|17.0|1.0|35.0|2.0|1.0|False|TN
22.0|1.0|16.0|5.0|4020.0|24.0|0.0|30.0|1.0|1.0|False|TN
21.0|1.0|16.0|5.0|4020.0|36.0|5.0|40.0|1.0|1.0|False|TN
55.0|7.0|16.0|1.0|4710.0|47.0|0.0|40.0|1.0|1.0|True|TN
56.0|1.0|19.0|1.0|120.0|51.0|1.0|45.0|2.0|1.0|True|TN
58.0|1.0|21.0|1.0|1410.0|13.0|0.0|45.0|1.0|1.0|True|TN
58.0|2.0|21.0|1.0|4600.0|26.0|1.0|2.0|2.0|1.0|False|TN
61.0|1.0|19.0|1.0|8030.0|47.0|0.0|45.0|1.0|2.0|False|TN
37.0|1.0|16.0|1.0|9620.0|47.0|0.0|40.0|1.0|1.0|False|TN
36.0|1.0|19.0|1.0|4760.0|47.0|1.0|27.0|2.0|1.0|False|TN
69.0|1.0|22.0|3.0|136.0|28.0|0.0|50.0|2.0|1.0|True|TN
17.0|1.0|14.0|5.0|4600.0|47.0|7.0|10.0|2.0|1.0|False|TN
63.0|1.0|16.0|2.0|5350.0|1.0|0.0|43.0|2.0|3.0|False|TN
40.0|1.0|19.0|5.0|1060.0|18.0|2.0|45.0|2.0|3.0|True|TN
24.0|1.0|16.0|5.0|5240.0|47.0|7.0|40.0|2.0|1.0|False|TN
43.0|5.0|19.0|5.0|710.0|47.0|0.0|24.0|1.0|3.0|False|TN
46.0|1.0|21.0|1.0|120.0|47.0|0.0|50.0|2.0|1.0|True|TN
45.0|1.0|21.0|1.0|4760.0|47.0|1.0|55.0|1.0|1.0|True|TN
70.0|3.0|20.0|1.0|6200.0|47.0|0.0|40.0|1.0|1.0|True|TN
43.0|4.0|21.0|5.0|1107.0|47.0|0.0|38.0|2.0|2.0|True|TN
59.0|1.0|16.0|3.0|4120.0|21.0|5.0|40.0|2.0|1.0|False|TN
59.0|5.0|22.0|1.0|430.0|37.0|0.0|45.0|1.0|1.0|True|TN
78.0|6.0|16.0|1.0|4220.0|17.0|0.0|4.0|2.0|1.0|False|TN
80.0|6.0|16.0|1.0|4220.0|17.0|1.0|8.0|1.0|1.0|False|TN
57.0|1.0|19.0|1.0|5000.0|47.0|0.0|40.0|1.0|1.0|True|TN
56.0|1.0|20.0|1.0|3310.0|47.0|1.0|32.0|2.0|1.0|True|TN
50.0|1.0|18.0|1.0|1020.0|47.0|0.0|50.0|1.0|1.0|True|TN
49.0|6.0|21.0|1.0|4510.0|47.0|1.0|24.0|2.0|1.0|False|TN
40.0|7.0|21.0|1.0|4750.0|47.0|0.0|40.0|2.0|1.0|False|TN
38.0|7.0|16.0|1.0|4840.0|19.0|1.0|40.0|1.0|1.0|True|TN
62.0|1.0|20.0|1.0|1010.0|34.0|1.0|40.0|1.0|1.0|True|TN
52.0|1.0|21.0|5.0|5240.0|47.0|0.0|40.0|1.0|2.0|False|TN
20.0|1.0|19.0|5.0|3255.0|47.0|10.0|36.0|2.0|2.0|False|TN
52.0|1.0|20.0|5.0|5110.0|47.0|0.0|40.0|2.0|2.0|False|TN
47.0|1.0|18.0|1.0|4710.0|40.0|0.0|42.0|1.0|1.0|True|TN
47.0|1.0|20.0|1.0|3110.0|42.0|1.0|40.0|2.0|1.0|False|TN
62.0|1.0|15.0|1.0|6420.0|47.0|1.0|40.0|1.0|1.0|False|TN
56.0|1.0|16.0|1.0|5240.0|47.0|0.0|40.0|2.0|1.0|False|TN
56.0|1.0|19.0|1.0|7200.0|47.0|1.0|40.0|1.0|1.0|False|TN
28.0|1.0|19.0|4.0|5240.0|47.0|2.0|40.0|2.0|1.0|False|TN
44.0|1.0|16.0|1.0|120.0|47.0|0.0|40.0|2.0|1.0|False|TN
42.0|1.0|16.0|1.0|4210.0|47.0|1.0|40.0|1.0|1.0|False|TN
53.0|1.0|21.0|2.0|3255.0|42.0|0.0|40.0|1.0|1.0|True|TN
53.0|1.0|21.0|1.0|2010.0|17.0|0.0|50.0|2.0|1.0|True|TN
59.0|5.0|21.0|1.0|1530.0|72.0|1.0|40.0|1.0|1.0|True|TN
64.0|3.0|17.0|1.0|5700.0|26.0|1.0|40.0|2.0|1.0|False|TN
75.0|6.0|16.0|1.0|9150.0|47.0|0.0|12.0|1.0|1.0|False|TN
52.0|3.0|21.0|1.0|2310.0|47.0|0.0|40.0|1.0|2.0|False|TN
37.0|6.0|21.0|1.0|4600.0|47.0|1.0|40.0|2.0|1.0|False|TN
57.0|1.0|16.0|3.0|4700.0|341.0|0.0|60.0|1.0|1.0|True|TN
34.0|5.0|23.0|1.0|3060.0|45.0|0.0|80.0|1.0|1.0|True|TN
73.0|3.0|21.0|1.0|5860.0|47.0|1.0|32.0|2.0|1.0|False|TN
57.0|1.0|19.0|3.0|9030.0|47.0|0.0|50.0|1.0|1.0|False|TN
49.0|6.0|18.0|3.0|4920.0|6.0|0.0|30.0|2.0|1.0|True|TN
31.0|1.0|22.0|5.0|840.0|24.0|0.0|50.0|1.0|1.0|True|TN
60.0|1.0|22.0|1.0|800.0|10.0|0.0|30.0|2.0|1.0|False|TN
57.0|1.0|21.0|1.0|710.0|47.0|1.0|40.0|1.0|1.0|True|TN
45.0|1.0|19.0|1.0|5160.0|47.0|0.0|40.0|2.0|1.0|False|TN
46.0|5.0|18.0|1.0|9620.0|47.0|1.0|40.0|1.0|1.0|True|TN
74.0|1.0|19.0|2.0|5120.0|47.0|0.0|5.0|2.0|1.0|False|TN
45.0|2.0|22.0|1.0|2310.0|21.0|0.0|50.0|1.0|1.0|False|TN
45.0|1.0|20.0|1.0|3255.0|21.0|1.0|50.0|2.0|1.0|True|TN
28.0|1.0|20.0|4.0|3255.0|26.0|0.0|64.0|1.0|1.0|False|TN
47.0|1.0|20.0|1.0|630.0|54.0|0.0|40.0|2.0|1.0|True|TN
49.0|1.0|19.0|1.0|9240.0|39.0|1.0|40.0|1.0|1.0|True|TN
22.0|2.0|19.0|5.0|4600.0|47.0|2.0|25.0|1.0|1.0|False|TN
18.0|1.0|19.0|5.0|4700.0|47.0|2.0|40.0|2.0|1.0|False|TN
61.0|2.0|21.0|1.0|3255.0|47.0|0.0|24.0|2.0|1.0|False|TN
64.0|2.0|22.0|1.0|2200.0|47.0|1.0|40.0|1.0|1.0|False|TN
43.0|1.0|19.0|3.0|6330.0|48.0|0.0|40.0|1.0|1.0|True|TN
43.0|1.0|16.0|4.0|4720.0|39.0|13.0|40.0|2.0|1.0|False|TN
40.0|2.0|24.0|1.0|1650.0|139.0|1.0|60.0|1.0|1.0|True|TN
52.0|1.0|16.0|5.0|7210.0|6.0|0.0|45.0|1.0|2.0|False|TN
38.0|1.0|19.0|1.0|4760.0|47.0|0.0|40.0|1.0|1.0|False|TN
38.0|1.0|19.0|1.0|8760.0|47.0|1.0|30.0|2.0|1.0|False|TN
34.0|1.0|20.0|1.0|7020.0|47.0|0.0|46.0|1.0|1.0|True|TN
45.0|1.0|19.0|1.0|430.0|13.0|0.0|45.0|1.0|1.0|True|TN
39.0|1.0|21.0|1.0|20.0|13.0|1.0|60.0|2.0|1.0|True|TN
65.0|1.0|16.0|3.0|5120.0|47.0|8.0|40.0|2.0|1.0|False|TN
68.0|1.0|8.0|2.0|4020.0|47.0|0.0|32.0|2.0|9.0|False|TN
43.0|1.0|17.0|4.0|9130.0|39.0|0.0|50.0|1.0|1.0|False|TN
58.0|4.0|16.0|3.0|5250.0|12.0|0.0|40.0|2.0|1.0|False|TN
64.0|3.0|16.0|3.0|4220.0|47.0|0.0|40.0|2.0|1.0|False|TN
27.0|1.0|19.0|3.0|5700.0|47.0|0.0|49.0|2.0|1.0|False|TN
45.0|1.0|17.0|1.0|3645.0|17.0|0.0|40.0|2.0|1.0|False|TN
21.0|6.0|19.0|5.0|3600.0|47.0|2.0|30.0|2.0|1.0|False|TN
26.0|1.0|18.0|1.0|9130.0|37.0|0.0|41.0|1.0|1.0|False|TN
22.0|1.0|18.0|1.0|5160.0|47.0|1.0|40.0|2.0|1.0|False|TN
35.0|2.0|22.0|1.0|350.0|47.0|1.0|40.0|1.0|1.0|True|TN
46.0|1.0|17.0|1.0|6355.0|47.0|1.0|40.0|1.0|1.0|False|TN
67.0|1.0|16.0|1.0|4710.0|47.0|0.0|40.0|1.0|2.0|False|TN
60.0|1.0|19.0|1.0|120.0|47.0|1.0|40.0|2.0|2.0|False|TN
45.0|6.0|21.0|5.0|3630.0|134.0|0.0|50.0|2.0|1.0|True|TN
45.0|2.0|16.0|3.0|9120.0|22.0|0.0|40.0|2.0|2.0|False|TN
47.0|1.0|16.0|3.0|5940.0|47.0|0.0|36.0|2.0|1.0|False|TN
21.0|1.0|20.0|5.0|2300.0|47.0|2.0|25.0|2.0|1.0|False|TN
46.0|1.0|18.0|3.0|7240.0|47.0|2.0|40.0|1.0|1.0|True|TN
56.0|1.0|19.0|1.0|6260.0|47.0|0.0|60.0|1.0|1.0|True|TN
50.0|1.0|21.0|1.0|2630.0|51.0|1.0|40.0|2.0|1.0|True|TN
22.0|1.0|20.0|5.0|4110.0|47.0|2.0|30.0|2.0|1.0|False|TN
27.0|1.0|16.0|5.0|5400.0|47.0|0.0|60.0|2.0|1.0|False|TN
34.0|1.0|9.0|1.0|9620.0|313.0|1.0|40.0|1.0|8.0|False|TN
53.0|1.0|13.0|3.0|4850.0|26.0|0.0|40.0|1.0|1.0|True|TN
58.0|1.0|19.0|1.0|20.0|1.0|0.0|55.0|2.0|1.0|True|TN
31.0|1.0|18.0|5.0|310.0|47.0|2.0|55.0|2.0|1.0|False|TN
53.0|1.0|21.0|3.0|4210.0|42.0|0.0|50.0|2.0|1.0|True|TN
47.0|1.0|21.0|1.0|4840.0|39.0|0.0|40.0|1.0|1.0|True|TN
46.0|7.0|16.0|1.0|4700.0|110.0|1.0|40.0|2.0|1.0|True|TN
26.0|1.0|16.0|1.0|4220.0|47.0|0.0|50.0|1.0|1.0|False|TN
24.0|1.0|21.0|1.0|910.0|21.0|1.0|40.0|2.0|1.0|False|TN
48.0|1.0|21.0|3.0|410.0|36.0|0.0|50.0|2.0|1.0|True|TN
35.0|1.0|22.0|1.0|1530.0|117.0|0.0|45.0|1.0|1.0|True|TN
56.0|1.0|16.0|3.0|4230.0|47.0|0.0|40.0|2.0|2.0|False|TN
60.0|1.0|23.0|1.0|3060.0|21.0|0.0|60.0|1.0|1.0|True|TN
46.0|2.0|21.0|1.0|5940.0|21.0|1.0|2.0|2.0|1.0|False|TN
63.0|1.0|16.0|1.0|150.0|47.0|1.0|40.0|1.0|1.0|True|TN
53.0|4.0|17.0|5.0|3800.0|47.0|3.0|40.0|1.0|1.0|False|TN
23.0|1.0|19.0|5.0|3645.0|23.0|0.0|32.0|2.0|1.0|False|TN
35.0|3.0|22.0|5.0|4710.0|44.0|13.0|28.0|1.0|1.0|False|TN
30.0|1.0|16.0|3.0|4250.0|6.0|0.0|60.0|1.0|1.0|False|TN
44.0|4.0|22.0|3.0|2310.0|23.0|0.0|80.0|2.0|1.0|False|TN
56.0|1.0|21.0|1.0|430.0|51.0|0.0|50.0|2.0|1.0|True|TN
58.0|1.0|19.0|1.0|4700.0|215.0|1.0|60.0|1.0|1.0|True|TN
37.0|6.0|18.0|1.0|6355.0|47.0|0.0|80.0|1.0|1.0|False|TN
31.0|1.0|16.0|1.0|4240.0|47.0|1.0|40.0|2.0|1.0|False|TN
53.0|1.0|16.0|3.0|800.0|47.0|0.0|20.0|2.0|1.0|False|TN
54.0|1.0|16.0|3.0|7950.0|47.0|0.0|40.0|1.0|1.0|False|TN
29.0|4.0|21.0|1.0|2010.0|47.0|0.0|40.0|1.0|1.0|False|TN
28.0|6.0|23.0|1.0|2100.0|47.0|1.0|40.0|2.0|1.0|True|TN
27.0|1.0|19.0|5.0|5610.0|12.0|11.0|40.0|1.0|2.0|False|TN
49.0|1.0|21.0|1.0|5700.0|47.0|0.0|15.0|2.0|1.0|False|TN
48.0|6.0|22.0|1.0|4920.0|47.0|1.0|50.0|1.0|1.0|True|TN
65.0|4.0|22.0|1.0|2200.0|48.0|0.0|45.0|1.0|1.0|True|TN
33.0|1.0|16.0|1.0|2300.0|47.0|0.0|40.0|2.0|1.0|False|TN
28.0|1.0|21.0|5.0|5810.0|1.0|0.0|40.0|2.0|1.0|False|TN
33.0|1.0|18.0|1.0|7360.0|21.0|0.0|40.0|1.0|1.0|False|TN
22.0|1.0|17.0|3.0|4020.0|39.0|0.0|45.0|1.0|9.0|False|TN
43.0|1.0|16.0|1.0|7630.0|26.0|0.0|40.0|1.0|1.0|False|TN
40.0|1.0|16.0|1.0|3510.0|26.0|1.0|45.0|2.0|1.0|False|TN
20.0|1.0|16.0|5.0|7260.0|26.0|4.0|18.0|1.0|1.0|False|TN
71.0|1.0|19.0|1.0|4850.0|47.0|0.0|8.0|1.0|1.0|True|TN
42.0|1.0|17.0|4.0|9140.0|47.0|0.0|40.0|2.0|2.0|False|TN
72.0|3.0|19.0|1.0|3940.0|47.0|0.0|10.0|1.0|1.0|True|TN
54.0|2.0|21.0|3.0|3255.0|36.0|0.0|36.0|2.0|1.0|False|TN
60.0|1.0|16.0|1.0|9120.0|39.0|0.0|36.0|1.0|2.0|True|TN
59.0|1.0|18.0|1.0|3600.0|28.0|1.0|35.0|2.0|2.0|True|TN
59.0|6.0|1.0|1.0|4220.0|164.0|0.0|10.0|2.0|1.0|False|TN
56.0|1.0|1.0|1.0|9130.0|164.0|1.0|55.0|1.0|1.0|True|TN
38.0|1.0|19.0|1.0|5940.0|47.0|0.0|40.0|2.0|1.0|False|TN
40.0|1.0|16.0|1.0|7340.0|5.0|1.0|65.0|1.0|1.0|False|TN
22.0|1.0|19.0|5.0|4030.0|47.0|0.0|25.0|1.0|1.0|False|TN
24.0|1.0|18.0|5.0|4110.0|47.0|12.0|32.0|1.0|1.0|False|TN
61.0|1.0|16.0|2.0|7750.0|47.0|0.0|40.0|2.0|1.0|False|TN
74.0|2.0|22.0|1.0|2040.0|47.0|0.0|75.0|1.0|2.0|True|TN
47.0|1.0|21.0|5.0|4700.0|47.0|2.0|40.0|1.0|2.0|False|TN
41.0|6.0|14.0|1.0|6230.0|47.0|0.0|40.0|1.0|2.0|False|TN
42.0|1.0|16.0|1.0|4510.0|47.0|1.0|40.0|2.0|2.0|False|TN
40.0|1.0|16.0|1.0|430.0|215.0|0.0|60.0|1.0|6.0|False|TN
26.0|1.0|16.0|5.0|9620.0|47.0|7.0|20.0|1.0|2.0|False|TN
49.0|1.0|1.0|1.0|9000.0|47.0|0.0|44.0|1.0|1.0|True|TN
44.0|3.0|19.0|1.0|5700.0|47.0|1.0|50.0|2.0|1.0|False|TN
32.0|2.0|19.0|1.0|4610.0|51.0|0.0|57.0|1.0|1.0|False|TN
32.0|1.0|19.0|1.0|4700.0|47.0|1.0|47.0|2.0|1.0|False|TN
54.0|7.0|20.0|1.0|350.0|301.0|0.0|50.0|2.0|1.0|True|TN
53.0|7.0|24.0|1.0|350.0|47.0|1.0|50.0|2.0|1.0|True|TN
46.0|1.0|22.0|5.0|110.0|47.0|0.0|40.0|2.0|2.0|True|TN
77.0|1.0|23.0|1.0|4810.0|21.0|0.0|20.0|1.0|1.0|True|TN
64.0|6.0|14.0|3.0|4230.0|47.0|0.0|12.0|2.0|1.0|False|TN
50.0|7.0|18.0|1.0|220.0|47.0|0.0|40.0|2.0|1.0|True|TN
50.0|7.0|16.0|1.0|220.0|39.0|1.0|40.0|1.0|1.0|True|TN
20.0|1.0|19.0|5.0|4720.0|47.0|2.0|25.0|2.0|1.0|False|TN
58.0|7.0|21.0|1.0|4810.0|47.0|0.0|55.0|1.0|1.0|True|TN
60.0|1.0|16.0|1.0|540.0|47.0|1.0|40.0|2.0|1.0|False|TN
32.0|2.0|19.0|1.0|4610.0|47.0|0.0|40.0|2.0|1.0|False|TN
34.0|1.0|17.0|1.0|9130.0|47.0|1.0|60.0|1.0|1.0|False|TN
31.0|1.0|21.0|1.0|1740.0|12.0|0.0|50.0|1.0|1.0|True|TN
45.0|1.0|12.0|3.0|9140.0|26.0|0.0|45.0|1.0|1.0|False|TN
30.0|6.0|21.0|5.0|4410.0|6.0|0.0|40.0|1.0|1.0|False|TN
33.0|1.0|21.0|5.0|4040.0|24.0|11.0|30.0|1.0|1.0|False|TN
51.0|6.0|14.0|3.0|6355.0|47.0|0.0|50.0|1.0|1.0|False|TN
51.0|1.0|16.0|3.0|5140.0|47.0|13.0|46.0|2.0|1.0|False|TN
53.0|2.0|24.0|1.0|2200.0|117.0|0.0|60.0|1.0|1.0|True|TN
25.0|1.0|16.0|5.0|6260.0|117.0|2.0|59.0|1.0|1.0|False|TN
50.0|6.0|16.0|5.0|205.0|47.0|0.0|40.0|1.0|1.0|False|TN
56.0|1.0|16.0|1.0|4150.0|51.0|0.0|6.0|2.0|1.0|False|TN
59.0|1.0|17.0|1.0|6740.0|4.0|1.0|38.0|1.0|1.0|False|TN
26.0|3.0|18.0|5.0|7700.0|47.0|2.0|40.0|1.0|1.0|True|TN
50.0|1.0|20.0|1.0|3255.0|4.0|0.0|40.0|2.0|1.0|True|TN
51.0|1.0|20.0|1.0|2630.0|36.0|1.0|50.0|1.0|1.0|True|TN
47.0|1.0|20.0|5.0|1105.0|47.0|0.0|45.0|1.0|1.0|True|TN
36.0|6.0|14.0|1.0|4700.0|47.0|0.0|40.0|2.0|1.0|True|TN
42.0|1.0|17.0|1.0|6130.0|13.0|1.0|30.0|1.0|1.0|False|TN
56.0|1.0|18.0|1.0|7840.0|47.0|0.0|40.0|1.0|2.0|False|TN
51.0|3.0|18.0|1.0|5700.0|47.0|1.0|37.0|2.0|2.0|False|TN
34.0|1.0|20.0|3.0|1006.0|47.0|2.0|40.0|2.0|2.0|False|TN
48.0|6.0|23.0|1.0|3040.0|47.0|0.0|40.0|1.0|1.0|True|TN
46.0|1.0|21.0|1.0|350.0|47.0|1.0|40.0|2.0|1.0|False|TN
17.0|1.0|14.0|5.0|3600.0|47.0|2.0|16.0|2.0|1.0|False|TN
37.0|1.0|21.0|1.0|1460.0|210.0|0.0|40.0|1.0|6.0|True|TN
56.0|7.0|16.0|1.0|20.0|47.0|0.0|40.0|1.0|1.0|True|TN
52.0|1.0|16.0|1.0|5240.0|47.0|1.0|40.0|2.0|1.0|False|TN
56.0|1.0|16.0|1.0|9130.0|47.0|1.0|40.0|1.0|2.0|False|TN
19.0|1.0|13.0|5.0|9620.0|47.0|7.0|13.0|1.0|2.0|False|TN
23.0|8.0|1.0|5.0|9640.0|47.0|15.0|25.0|1.0|2.0|False|TN
54.0|1.0|21.0|3.0|5240.0|47.0|0.0|40.0|2.0|1.0|False|TN
54.0|1.0|19.0|3.0|2830.0|47.0|13.0|50.0|1.0|1.0|True|TN
33.0|1.0|20.0|1.0|120.0|47.0|0.0|40.0|2.0|1.0|True|TN
40.0|1.0|16.0|1.0|8600.0|47.0|1.0|40.0|1.0|1.0|False|TN
53.0|1.0|21.0|1.0|300.0|5.0|0.0|50.0|1.0|1.0|True|TN
25.0|3.0|21.0|5.0|2310.0|39.0|0.0|70.0|2.0|1.0|False|TN
27.0|1.0|19.0|5.0|4020.0|53.0|15.0|70.0|1.0|1.0|False|TN
40.0|1.0|16.0|1.0|9620.0|47.0|0.0|40.0|1.0|1.0|False|TN
19.0|1.0|16.0|1.0|6260.0|47.0|9.0|40.0|1.0|1.0|False|TN
52.0|5.0|19.0|1.0|7700.0|1.0|0.0|48.0|1.0|1.0|True|TN
63.0|4.0|24.0|1.0|2200.0|45.0|0.0|45.0|1.0|1.0|True|TN
61.0|2.0|22.0|1.0|2430.0|37.0|1.0|40.0|2.0|1.0|True|TN
26.0|3.0|21.0|5.0|2320.0|45.0|2.0|45.0|1.0|1.0|False|TN
45.0|2.0|21.0|1.0|3255.0|301.0|0.0|45.0|1.0|1.0|True|TN
23.0|2.0|19.0|5.0|3600.0|48.0|2.0|16.0|1.0|1.0|False|TN
68.0|2.0|17.0|3.0|4220.0|29.0|0.0|20.0|2.0|1.0|False|TN
36.0|1.0|16.0|3.0|4610.0|47.0|2.0|35.0|2.0|1.0|False|TN
40.0|1.0|18.0|1.0|220.0|47.0|1.0|40.0|1.0|1.0|False|TN
25.0|4.0|21.0|5.0|2300.0|47.0|0.0|40.0|2.0|1.0|False|TN
89.0|3.0|22.0|1.0|2320.0|47.0|1.0|8.0|1.0|1.0|True|TN
38.0|1.0|20.0|5.0|2145.0|12.0|0.0|42.0|2.0|1.0|False|TN
40.0|1.0|20.0|5.0|7200.0|12.0|13.0|40.0|1.0|1.0|False|TN
30.0|1.0|20.0|5.0|7200.0|8.0|0.0|16.0|1.0|1.0|False|TN
65.0|7.0|18.0|1.0|10.0|47.0|0.0|50.0|1.0|1.0|True|TN
41.0|1.0|16.0|5.0|5700.0|36.0|15.0|40.0|1.0|1.0|True|TN
37.0|1.0|20.0|1.0|2340.0|47.0|0.0|40.0|2.0|2.0|False|TN
36.0|1.0|20.0|1.0|4840.0|47.0|1.0|40.0|1.0|2.0|False|TN
66.0|3.0|20.0|5.0|5860.0|47.0|0.0|40.0|2.0|1.0|True|TN
30.0|1.0|21.0|3.0|5240.0|53.0|0.0|20.0|2.0|9.0|False|TN
31.0|1.0|21.0|5.0|4110.0|47.0|12.0|37.0|1.0|2.0|False|TN
62.0|1.0|21.0|2.0|1460.0|21.0|0.0|47.0|1.0|1.0|False|TN
58.0|1.0|21.0|1.0|120.0|48.0|0.0|60.0|1.0|1.0|True|TN
53.0|1.0|21.0|1.0|5330.0|5.0|1.0|40.0|2.0|1.0|False|TN
22.0|3.0|21.0|5.0|2310.0|47.0|0.0|40.0|1.0|1.0|False|TN
47.0|1.0|16.0|5.0|4020.0|47.0|0.0|35.0|1.0|2.0|False|TN
48.0|1.0|16.0|5.0|4700.0|47.0|13.0|36.0|2.0|2.0|False|TN
68.0|7.0|21.0|1.0|220.0|13.0|0.0|50.0|1.0|1.0|True|TN
63.0|1.0|18.0|1.0|9130.0|47.0|1.0|48.0|1.0|1.0|True|TN
29.0|4.0|22.0|1.0|2310.0|42.0|0.0|50.0|2.0|1.0|False|TN
32.0|3.0|24.0|1.0|230.0|42.0|1.0|60.0|1.0|1.0|True|TN
61.0|1.0|16.0|1.0|350.0|47.0|0.0|45.0|2.0|1.0|True|TN
62.0|1.0|18.0|1.0|5240.0|47.0|1.0|42.0|1.0|1.0|False|TN
