AGEP|COW|SCHL|MAR|OCCP|POBP|RELP|WKHP|SEX|RAC1P|Y|STATE
52.0|3.0|21.0|1.0|2310.0|40.0|1.0|40.0|1.0|1.0|True|AK
20.0|1.0|16.0|5.0|4110.0|2.0|2.0|25.0|1.0|1.0|False|AK
58.0|4.0|14.0|1.0|3600.0|2.0|1.0|60.0|2.0|4.0|False|AK
57.0|4.0|20.0|1.0|2540.0|2.0|0.0|40.0|2.0|4.0|False|AK
57.0|1.0|16.0|1.0|6230.0|2.0|1.0|40.0|1.0|1.0|False|AK
57.0|1.0|19.0|2.0|430.0|2.0|0.0|38.0|2.0|4.0|True|AK
32.0|3.0|19.0|5.0|5400.0|2.0|2.0|40.0|2.0|4.0|False|AK
24.0|1.0|14.0|5.0|6260.0|2.0|10.0|70.0|1.0|4.0|True|AK
33.0|1.0|19.0|5.0|5520.0|53.0|0.0|60.0|2.0|1.0|True|AK
61.0|5.0|17.0|3.0|5400.0|13.0|6.0|30.0|2.0|9.0|False|AK
26.0|3.0|18.0|5.0|1965.0|2.0|0.0|20.0|2.0|4.0|False|AK
24.0|1.0|14.0|5.0|1930.0|2.0|13.0|40.0|1.0|4.0|False|AK
71.0|6.0|17.0|1.0|9610.0|2.0|0.0|99.0|2.0|9.0|False|AK
75.0|6.0|16.0|1.0|430.0|2.0|1.0|99.0|1.0|1.0|False|AK
43.0|3.0|17.0|1.0|3850.0|36.0|0.0|55.0|1.0|9.0|False|AK
39.0|4.0|21.0|1.0|2310.0|36.0|1.0|99.0|2.0|1.0|True|AK
24.0|1.0|19.0|5.0|7315.0|233.0|0.0|80.0|1.0|6.0|True|AK
20.0|1.0|19.0|5.0|5860.0|69.0|13.0|42.0|2.0|9.0|False|AK
46.0|3.0|19.0|1.0|4620.0|2.0|0.0|15.0|1.0|4.0|False|AK
44.0|2.0|19.0|1.0|3600.0|2.0|1.0|40.0|2.0|4.0|False|AK
25.0|3.0|21.0|1.0|2310.0|2.0|0.0|50.0|2.0|1.0|True|AK
27.0|1.0|21.0|1.0|5240.0|2.0|1.0|30.0|1.0|1.0|False|AK
48.0|2.0|17.0|1.0|8620.0|2.0|0.0|10.0|1.0|4.0|False|AK
44.0|5.0|20.0|1.0|430.0|2.0|1.0|30.0|2.0|4.0|False|AK
64.0|7.0|16.0|5.0|9130.0|2.0|0.0|40.0|1.0|1.0|True|AK
40.0|1.0|18.0|3.0|6220.0|30.0|0.0|40.0|1.0|1.0|False|AK
61.0|1.0|16.0|5.0|6220.0|42.0|12.0|20.0|1.0|1.0|False|AK
37.0|1.0|16.0|5.0|6730.0|2.0|13.0|40.0|2.0|1.0|False|AK
50.0|5.0|19.0|1.0|20.0|49.0|0.0|45.0|2.0|1.0|True|AK
24.0|2.0|16.0|5.0|5110.0|9.0|2.0|40.0|2.0|1.0|False|AK
24.0|1.0|21.0|5.0|4610.0|12.0|13.0|40.0|2.0|1.0|False|AK
37.0|7.0|20.0|1.0|7430.0|2.0|0.0|40.0|1.0|1.0|True|AK
38.0|1.0|16.0|1.0|5120.0|13.0|1.0|40.0|2.0|9.0|False|AK
34.0|1.0|21.0|1.0|4220.0|2.0|0.0|40.0|1.0|9.0|True|AK
30.0|1.0|23.0|1.0|2100.0|23.0|1.0|48.0|2.0|1.0|True|AK
47.0|1.0|19.0|3.0|4610.0|2.0|2.0|11.0|1.0|4.0|False|AK
19.0|6.0|16.0|5.0|4600.0|2.0|10.0|40.0|2.0|4.0|False|AK
32.0|5.0|20.0|1.0|700.0|48.0|0.0|60.0|1.0|1.0|True|AK
60.0|4.0|21.0|1.0|2320.0|6.0|1.0|50.0|2.0|1.0|True|AK
46.0|3.0|18.0|5.0|6230.0|2.0|0.0|20.0|1.0|5.0|False|AK
64.0|3.0|21.0|1.0|2310.0|39.0|1.0|38.0|2.0|1.0|True|AK
51.0|6.0|22.0|1.0|710.0|17.0|0.0|40.0|2.0|1.0|False|AK
52.0|2.0|21.0|1.0|2310.0|2.0|1.0|40.0|1.0|1.0|True|AK
22.0|1.0|19.0|5.0|5120.0|2.0|2.0|32.0|1.0|1.0|False|AK
19.0|6.0|19.0|5.0|4620.0|2.0|2.0|3.0|1.0|1.0|False|AK
40.0|5.0|17.0|1.0|650.0|2.0|10.0|50.0|1.0|1.0|False|AK
59.0|6.0|19.0|3.0|2600.0|55.0|0.0|40.0|1.0|1.0|False|AK
35.0|1.0|17.0|5.0|4020.0|37.0|3.0|40.0|1.0|9.0|False|AK
34.0|1.0|12.0|1.0|4220.0|2.0|0.0|35.0|1.0|4.0|False|AK
34.0|3.0|14.0|1.0|4400.0|2.0|1.0|15.0|2.0|4.0|False|AK
48.0|1.0|22.0|1.0|10.0|6.0|0.0|50.0|1.0|4.0|True|AK
46.0|1.0|21.0|1.0|3255.0|6.0|1.0|50.0|2.0|1.0|True|AK
63.0|1.0|20.0|1.0|4760.0|36.0|0.0|45.0|1.0|1.0|True|AK
68.0|1.0|22.0|1.0|3310.0|18.0|1.0|24.0|2.0|1.0|True|AK
35.0|5.0|16.0|5.0|3945.0|2.0|2.0|40.0|1.0|1.0|False|AK
64.0|6.0|21.0|1.0|430.0|34.0|0.0|30.0|1.0|1.0|False|AK
59.0|4.0|22.0|1.0|110.0|42.0|1.0|37.0|2.0|1.0|True|AK
26.0|4.0|21.0|5.0|5820.0|50.0|2.0|37.0|1.0|1.0|False|AK
19.0|1.0|16.0|5.0|4250.0|2.0|2.0|2.0|1.0|1.0|False|AK
29.0|1.0|21.0|1.0|9300.0|2.0|0.0|50.0|2.0|1.0|False|AK
43.0|6.0|18.0|1.0|430.0|32.0|1.0|50.0|1.0|1.0|False|AK
28.0|3.0|16.0|5.0|7210.0|2.0|0.0|40.0|1.0|4.0|True|AK
28.0|3.0|16.0|5.0|2540.0|2.0|13.0|30.0|2.0|4.0|False|AK
59.0|4.0|16.0|1.0|3800.0|24.0|0.0|40.0|1.0|2.0|True|AK
25.0|1.0|19.0|5.0|4030.0|16.0|2.0|24.0|1.0|1.0|False|AK
22.0|1.0|18.0|1.0|4030.0|139.0|9.0|30.0|2.0|1.0|False|AK
58.0|3.0|19.0|3.0|1560.0|24.0|0.0|40.0|1.0|1.0|True|AK
53.0|1.0|16.0|3.0|4800.0|39.0|13.0|40.0|2.0|1.0|False|AK
47.0|3.0|21.0|1.0|430.0|36.0|0.0|40.0|2.0|1.0|True|AK
49.0|7.0|18.0|1.0|6100.0|25.0|1.0|17.0|1.0|1.0|True|AK
21.0|1.0|18.0|5.0|6260.0|2.0|2.0|40.0|1.0|1.0|False|AK
66.0|2.0|19.0|3.0|5700.0|2.0|0.0|40.0|2.0|4.0|False|AK
33.0|4.0|17.0|5.0|4020.0|2.0|2.0|40.0|1.0|4.0|False|AK
31.0|1.0|17.0|5.0|9620.0|2.0|2.0|20.0|1.0|4.0|False|AK
67.0|6.0|21.0|3.0|6100.0|34.0|0.0|32.0|2.0|1.0|False|AK
73.0|3.0|16.0|3.0|9120.0|53.0|13.0|20.0|1.0|1.0|False|AK
38.0|3.0|21.0|1.0|5860.0|233.0|0.0|45.0|2.0|6.0|True|AK
57.0|1.0|20.0|1.0|9620.0|233.0|1.0|60.0|1.0|6.0|True|AK
39.0|1.0|16.0|5.0|4700.0|2.0|0.0|40.0|1.0|1.0|False|AK
42.0|4.0|22.0|3.0|5700.0|37.0|0.0|40.0|2.0|1.0|True|AK
57.0|4.0|21.0|3.0|110.0|29.0|6.0|40.0|1.0|1.0|True|AK
33.0|1.0|16.0|1.0|9620.0|233.0|0.0|40.0|1.0|6.0|True|AK
40.0|2.0|19.0|4.0|5120.0|41.0|0.0|40.0|2.0|1.0|True|AK
52.0|1.0|20.0|5.0|5120.0|39.0|0.0|40.0|2.0|1.0|True|AK
50.0|4.0|16.0|1.0|4220.0|2.0|0.0|35.0|1.0|4.0|False|AK
38.0|1.0|17.0|1.0|9610.0|2.0|1.0|65.0|2.0|4.0|False|AK
52.0|1.0|22.0|5.0|9030.0|37.0|0.0|25.0|1.0|1.0|True|AK
69.0|1.0|19.0|4.0|5620.0|51.0|0.0|28.0|2.0|1.0|False|AK
76.0|7.0|19.0|3.0|3630.0|31.0|12.0|25.0|2.0|1.0|False|AK
52.0|2.0|21.0|3.0|630.0|2.0|0.0|50.0|2.0|1.0|True|AK
31.0|1.0|21.0|3.0|5700.0|2.0|2.0|40.0|2.0|1.0|False|AK
35.0|3.0|16.0|1.0|4720.0|2.0|0.0|70.0|2.0|4.0|False|AK
32.0|1.0|16.0|1.0|4220.0|2.0|1.0|38.0|1.0|4.0|False|AK
59.0|1.0|19.0|1.0|9120.0|47.0|0.0|30.0|2.0|1.0|False|AK
63.0|1.0|20.0|1.0|4600.0|6.0|1.0|20.0|1.0|1.0|True|AK
54.0|4.0|22.0|3.0|5940.0|21.0|0.0|37.0|2.0|1.0|True|AK
39.0|6.0|22.0|1.0|1740.0|2.0|0.0|40.0|1.0|1.0|False|AK
41.0|5.0|21.0|1.0|1610.0|2.0|1.0|40.0|2.0|9.0|True|AK
56.0|4.0|21.0|1.0|3940.0|53.0|0.0|40.0|2.0|1.0|False|AK
63.0|1.0|19.0|1.0|7810.0|53.0|1.0|44.0|1.0|1.0|True|AK
23.0|2.0|16.0|1.0|5110.0|2.0|2.0|40.0|2.0|1.0|False|AK
22.0|1.0|18.0|5.0|4720.0|2.0|2.0|40.0|2.0|1.0|False|AK
32.0|1.0|21.0|5.0|1930.0|13.0|0.0|44.0|1.0|1.0|True|AK
73.0|4.0|19.0|1.0|430.0|16.0|0.0|70.0|1.0|1.0|True|AK
68.0|1.0|16.0|1.0|1965.0|42.0|1.0|40.0|2.0|1.0|True|AK
38.0|2.0|21.0|5.0|3255.0|2.0|0.0|40.0|1.0|4.0|True|AK
28.0|2.0|18.0|5.0|9130.0|2.0|5.0|40.0|1.0|4.0|False|AK
25.0|3.0|14.0|5.0|4220.0|2.0|12.0|12.0|2.0|4.0|False|AK
25.0|1.0|12.0|5.0|6260.0|156.0|0.0|60.0|1.0|1.0|True|AK
61.0|1.0|20.0|1.0|3255.0|42.0|0.0|40.0|2.0|1.0|True|AK
39.0|3.0|21.0|1.0|2310.0|9.0|0.0|4.0|2.0|1.0|False|AK
42.0|3.0|22.0|1.0|230.0|55.0|1.0|60.0|1.0|1.0|True|AK
37.0|1.0|22.0|1.0|430.0|163.0|0.0|50.0|1.0|1.0|True|AK
34.0|2.0|21.0|1.0|840.0|501.0|1.0|20.0|2.0|1.0|False|AK
42.0|6.0|19.0|1.0|4510.0|41.0|0.0|20.0|2.0|1.0|True|AK
43.0|6.0|21.0|1.0|340.0|6.0|1.0|60.0|1.0|1.0|False|AK
29.0|1.0|21.0|5.0|6330.0|132.0|0.0|40.0|2.0|1.0|False|AK
25.0|1.0|20.0|5.0|3600.0|2.0|12.0|36.0|2.0|1.0|False|AK
25.0|4.0|22.0|5.0|2540.0|215.0|12.0|40.0|1.0|6.0|False|AK
22.0|1.0|16.0|5.0|9130.0|2.0|12.0|40.0|1.0|1.0|False|AK
28.0|3.0|19.0|1.0|2300.0|2.0|0.0|35.0|2.0|4.0|False|AK
33.0|2.0|19.0|1.0|2016.0|2.0|1.0|40.0|1.0|4.0|False|AK
23.0|2.0|13.0|5.0|9130.0|2.0|0.0|30.0|1.0|4.0|False|AK
25.0|5.0|18.0|1.0|7140.0|2.0|0.0|48.0|1.0|1.0|True|AK
23.0|4.0|21.0|1.0|5820.0|30.0|1.0|40.0|2.0|1.0|True|AK
63.0|5.0|19.0|4.0|7810.0|13.0|0.0|40.0|1.0|2.0|True|AK
39.0|2.0|20.0|5.0|800.0|2.0|0.0|40.0|2.0|4.0|False|AK
68.0|6.0|18.0|2.0|340.0|18.0|0.0|20.0|2.0|1.0|True|AK
57.0|1.0|19.0|3.0|5000.0|44.0|0.0|40.0|1.0|1.0|True|AK
22.0|1.0|19.0|5.0|4760.0|36.0|2.0|20.0|2.0|9.0|False|AK
61.0|4.0|16.0|1.0|4120.0|233.0|1.0|6.0|1.0|6.0|False|AK
42.0|2.0|21.0|5.0|1300.0|2.0|0.0|30.0|1.0|4.0|False|AK
39.0|1.0|16.0|5.0|9620.0|2.0|0.0|40.0|1.0|4.0|False|AK
24.0|1.0|16.0|5.0|3930.0|2.0|0.0|32.0|1.0|1.0|False|AK
24.0|1.0|16.0|5.0|4110.0|2.0|12.0|40.0|2.0|1.0|False|AK
52.0|1.0|17.0|1.0|7200.0|2.0|1.0|40.0|1.0|4.0|False|AK
44.0|1.0|21.0|1.0|4620.0|41.0|0.0|2.0|2.0|1.0|False|AK
46.0|4.0|21.0|1.0|820.0|41.0|1.0|40.0|1.0|1.0|True|AK
21.0|1.0|19.0|5.0|4720.0|41.0|2.0|40.0|1.0|1.0|False|AK
38.0|1.0|19.0|1.0|4540.0|2.0|0.0|60.0|2.0|1.0|False|AK
41.0|2.0|19.0|1.0|7410.0|2.0|1.0|50.0|1.0|1.0|True|AK
20.0|1.0|19.0|5.0|1350.0|26.0|0.0|40.0|2.0|1.0|False|AK
41.0|1.0|22.0|1.0|800.0|41.0|0.0|20.0|2.0|1.0|False|AK
44.0|5.0|21.0|1.0|9810.0|2.0|1.0|40.0|1.0|1.0|True|AK
25.0|2.0|16.0|4.0|4720.0|53.0|7.0|29.0|1.0|9.0|False|AK
49.0|4.0|18.0|1.0|5700.0|2.0|0.0|35.0|2.0|4.0|False|AK
48.0|1.0|17.0|1.0|4220.0|41.0|1.0|40.0|1.0|4.0|False|AK
26.0|1.0|16.0|5.0|4030.0|2.0|2.0|35.0|1.0|4.0|False|AK
21.0|1.0|16.0|5.0|5240.0|2.0|3.0|6.0|2.0|4.0|False|AK
32.0|3.0|22.0|3.0|3850.0|10.0|0.0|45.0|2.0|1.0|True|AK
58.0|1.0|16.0|3.0|4760.0|24.0|6.0|20.0|2.0|1.0|False|AK
39.0|3.0|21.0|3.0|3710.0|37.0|13.0|45.0|1.0|1.0|True|AK
29.0|1.0|17.0|5.0|5240.0|2.0|0.0|40.0|2.0|2.0|False|AK
35.0|5.0|20.0|1.0|3400.0|364.0|0.0|48.0|1.0|1.0|True|AK
34.0|1.0|19.0|1.0|20.0|12.0|1.0|45.0|2.0|1.0|False|AK
24.0|5.0|16.0|5.0|5310.0|23.0|11.0|40.0|1.0|1.0|False|AK
41.0|3.0|16.0|5.0|6260.0|2.0|0.0|40.0|1.0|5.0|False|AK
42.0|1.0|18.0|5.0|4140.0|2.0|10.0|16.0|1.0|4.0|False|AK
63.0|3.0|16.0|1.0|8620.0|2.0|0.0|20.0|1.0|4.0|False|AK
64.0|3.0|16.0|1.0|4120.0|2.0|1.0|15.0|2.0|4.0|False|AK
51.0|3.0|16.0|5.0|4220.0|2.0|0.0|25.0|1.0|4.0|False|AK
50.0|4.0|23.0|1.0|2100.0|19.0|0.0|40.0|1.0|1.0|True|AK
56.0|2.0|22.0|1.0|2100.0|6.0|1.0|30.0|2.0|1.0|False|AK
17.0|2.0|14.0|5.0|2540.0|2.0|2.0|12.0|1.0|1.0|False|AK
31.0|1.0|16.0|1.0|4850.0|233.0|0.0|49.0|1.0|6.0|True|AK
38.0|1.0|21.0|1.0|5000.0|233.0|1.0|41.0|2.0|6.0|False|AK
58.0|1.0|22.0|1.0|7315.0|233.0|12.0|57.0|1.0|6.0|True|AK
46.0|1.0|21.0|1.0|1006.0|2.0|0.0|40.0|1.0|9.0|True|AK
43.0|6.0|21.0|1.0|8255.0|2.0|1.0|25.0|2.0|1.0|False|AK
50.0|1.0|19.0|1.0|5120.0|29.0|0.0|40.0|2.0|1.0|True|AK
58.0|6.0|14.0|1.0|4710.0|34.0|1.0|35.0|1.0|1.0|False|AK
51.0|3.0|20.0|1.0|2016.0|2.0|1.0|40.0|2.0|4.0|False|AK
40.0|1.0|16.0|3.0|7315.0|6.0|0.0|55.0|1.0|1.0|True|AK
36.0|1.0|21.0|5.0|5000.0|51.0|13.0|45.0|2.0|1.0|False|AK
32.0|1.0|21.0|5.0|10.0|2.0|0.0|84.0|1.0|1.0|False|AK
43.0|1.0|19.0|3.0|5310.0|48.0|13.0|36.0|2.0|1.0|False|AK
48.0|1.0|16.0|3.0|4700.0|2.0|0.0|40.0|2.0|4.0|False|AK
24.0|5.0|16.0|5.0|2300.0|2.0|2.0|40.0|2.0|4.0|False|AK
22.0|1.0|16.0|5.0|9640.0|2.0|2.0|20.0|2.0|4.0|False|AK
20.0|5.0|16.0|5.0|800.0|2.0|2.0|40.0|2.0|4.0|False|AK
39.0|7.0|16.0|1.0|6230.0|53.0|1.0|70.0|1.0|1.0|True|AK
19.0|2.0|18.0|5.0|5940.0|2.0|2.0|30.0|2.0|9.0|False|AK
56.0|6.0|16.0|4.0|4600.0|2.0|0.0|11.0|2.0|9.0|True|AK
21.0|2.0|16.0|5.0|3245.0|2.0|0.0|40.0|2.0|4.0|False|AK
21.0|4.0|19.0|5.0|2330.0|2.0|13.0|25.0|1.0|4.0|False|AK
39.0|2.0|20.0|5.0|10.0|51.0|0.0|40.0|1.0|1.0|True|AK
56.0|2.0|16.0|4.0|6230.0|2.0|0.0|40.0|1.0|4.0|False|AK
29.0|5.0|16.0|5.0|5850.0|42.0|0.0|40.0|2.0|1.0|True|AK
56.0|1.0|16.0|1.0|7210.0|2.0|1.0|40.0|1.0|1.0|True|AK
54.0|6.0|19.0|3.0|6260.0|4.0|0.0|55.0|1.0|1.0|False|AK
56.0|4.0|16.0|5.0|5860.0|2.0|0.0|38.0|2.0|4.0|True|AK
35.0|5.0|22.0|1.0|4610.0|6.0|0.0|40.0|2.0|1.0|False|AK
64.0|3.0|16.0|2.0|5860.0|2.0|0.0|30.0|2.0|4.0|True|AK
29.0|3.0|16.0|4.0|3600.0|2.0|2.0|20.0|2.0|4.0|False|AK
53.0|4.0|19.0|1.0|5420.0|6.0|0.0|40.0|2.0|1.0|True|AK
58.0|1.0|19.0|1.0|10.0|19.0|1.0|40.0|1.0|1.0|True|AK
54.0|1.0|18.0|4.0|5860.0|6.0|0.0|50.0|2.0|1.0|True|AK
21.0|4.0|19.0|5.0|1050.0|2.0|2.0|20.0|2.0|1.0|False|AK
17.0|1.0|14.0|5.0|4220.0|2.0|2.0|5.0|2.0|1.0|False|AK
77.0|1.0|22.0|1.0|1610.0|13.0|0.0|25.0|1.0|1.0|True|AK
31.0|3.0|20.0|5.0|410.0|2.0|0.0|40.0|2.0|4.0|True|AK
32.0|3.0|19.0|5.0|1965.0|2.0|13.0|40.0|1.0|4.0|True|AK
35.0|3.0|14.0|4.0|9130.0|2.0|2.0|35.0|1.0|4.0|False|AK
59.0|1.0|21.0|1.0|20.0|17.0|0.0|96.0|1.0|1.0|True|AK
51.0|5.0|19.0|5.0|1030.0|6.0|0.0|40.0|2.0|1.0|True|AK
42.0|1.0|19.0|1.0|3300.0|53.0|0.0|40.0|2.0|1.0|True|AK
47.0|7.0|16.0|1.0|6230.0|42.0|1.0|55.0|1.0|1.0|True|AK
25.0|5.0|21.0|5.0|1900.0|53.0|2.0|40.0|2.0|1.0|False|AK
19.0|1.0|16.0|5.0|4030.0|53.0|2.0|35.0|1.0|1.0|False|AK
32.0|1.0|18.0|5.0|4700.0|2.0|0.0|55.0|1.0|1.0|False|AK
27.0|1.0|15.0|3.0|520.0|2.0|13.0|15.0|2.0|1.0|False|AK
76.0|7.0|19.0|1.0|430.0|30.0|0.0|40.0|1.0|1.0|False|AK
56.0|2.0|21.0|5.0|5700.0|6.0|0.0|40.0|2.0|1.0|True|AK
27.0|5.0|20.0|1.0|9820.0|13.0|0.0|43.0|1.0|1.0|True|AK
25.0|1.0|21.0|1.0|5240.0|12.0|1.0|40.0|2.0|1.0|False|AK
35.0|1.0|16.0|3.0|9360.0|2.0|3.0|40.0|1.0|5.0|True|AK
28.0|1.0|19.0|5.0|1930.0|2.0|3.0|42.0|1.0|4.0|True|AK
64.0|3.0|22.0|1.0|2310.0|30.0|0.0|40.0|2.0|1.0|True|AK
57.0|5.0|17.0|5.0|4220.0|2.0|0.0|6.0|1.0|4.0|False|AK
41.0|4.0|11.0|5.0|4640.0|2.0|0.0|40.0|2.0|4.0|False|AK
23.0|6.0|18.0|5.0|6230.0|2.0|0.0|40.0|1.0|1.0|False|AK
19.0|1.0|16.0|5.0|6230.0|2.0|5.0|40.0|1.0|1.0|False|AK
60.0|1.0|16.0|1.0|7330.0|2.0|0.0|84.0|1.0|1.0|True|AK
45.0|1.0|20.0|1.0|4700.0|29.0|1.0|45.0|2.0|1.0|False|AK
24.0|1.0|20.0|5.0|6515.0|2.0|2.0|25.0|1.0|1.0|False|AK
31.0|3.0|18.0|5.0|3850.0|6.0|0.0|40.0|1.0|1.0|False|AK
45.0|3.0|16.0|3.0|2540.0|2.0|10.0|10.0|2.0|9.0|False|AK
43.0|1.0|16.0|1.0|9420.0|2.0|9.0|42.0|1.0|4.0|False|AK
48.0|5.0|19.0|1.0|5000.0|53.0|0.0|40.0|1.0|1.0|True|AK
52.0|1.0|17.0|1.0|430.0|126.0|1.0|45.0|2.0|1.0|False|AK
40.0|3.0|18.0|1.0|2310.0|6.0|0.0|15.0|2.0|1.0|False|AK
41.0|2.0|22.0|1.0|2050.0|49.0|1.0|50.0|1.0|1.0|True|AK
17.0|1.0|14.0|5.0|4720.0|49.0|2.0|15.0|2.0|1.0|False|AK
18.0|1.0|16.0|5.0|4010.0|2.0|0.0|40.0|2.0|1.0|False|AK
19.0|1.0|17.0|5.0|4050.0|16.0|13.0|20.0|1.0|1.0|False|AK
24.0|2.0|16.0|5.0|4610.0|2.0|0.0|40.0|2.0|9.0|False|AK
31.0|5.0|19.0|1.0|2825.0|72.0|0.0|40.0|1.0|8.0|True|AK
25.0|1.0|19.0|1.0|120.0|34.0|1.0|40.0|2.0|8.0|False|AK
31.0|1.0|20.0|1.0|9300.0|2.0|0.0|40.0|1.0|4.0|False|AK
39.0|3.0|16.0|1.0|5140.0|2.0|1.0|39.0|2.0|4.0|True|AK
51.0|3.0|16.0|5.0|6320.0|2.0|0.0|35.0|1.0|4.0|False|AK
38.0|1.0|21.0|3.0|650.0|48.0|0.0|40.0|2.0|1.0|False|AK
33.0|1.0|21.0|3.0|10.0|5.0|11.0|50.0|1.0|1.0|False|AK
43.0|1.0|19.0|1.0|1310.0|55.0|0.0|40.0|1.0|1.0|False|AK
43.0|1.0|16.0|1.0|6355.0|55.0|1.0|40.0|2.0|1.0|True|AK
29.0|3.0|21.0|5.0|3740.0|2.0|0.0|56.0|1.0|1.0|True|AK
29.0|1.0|19.0|5.0|4610.0|2.0|0.0|40.0|2.0|4.0|False|AK
33.0|3.0|19.0|5.0|1310.0|2.0|5.0|40.0|1.0|4.0|True|AK
49.0|3.0|21.0|1.0|1610.0|2.0|0.0|40.0|2.0|4.0|True|AK
47.0|1.0|12.0|1.0|4840.0|301.0|1.0|40.0|1.0|4.0|True|AK
37.0|1.0|21.0|5.0|4600.0|26.0|0.0|50.0|2.0|1.0|False|AK
39.0|3.0|19.0|2.0|5860.0|2.0|0.0|38.0|2.0|9.0|False|AK
67.0|6.0|19.0|1.0|6100.0|41.0|0.0|99.0|1.0|1.0|False|AK
45.0|6.0|21.0|1.0|800.0|2.0|0.0|40.0|2.0|9.0|False|AK
49.0|1.0|20.0|1.0|9620.0|27.0|1.0|40.0|1.0|1.0|True|AK
20.0|1.0|16.0|5.0|7260.0|2.0|2.0|50.0|1.0|9.0|False|AK
21.0|1.0|16.0|5.0|9620.0|108.0|4.0|30.0|1.0|1.0|False|AK
75.0|1.0|18.0|1.0|3640.0|2.0|1.0|40.0|2.0|1.0|False|AK
56.0|6.0|16.0|3.0|6230.0|6.0|0.0|40.0|1.0|1.0|True|AK
50.0|4.0|22.0|5.0|5320.0|2.0|0.0|40.0|2.0|1.0|False|AK
55.0|1.0|17.0|3.0|4965.0|56.0|0.0|39.0|2.0|1.0|False|AK
74.0|6.0|14.0|2.0|6765.0|53.0|0.0|10.0|1.0|1.0|False|AK
71.0|6.0|22.0|3.0|4820.0|53.0|11.0|50.0|1.0|1.0|False|AK
51.0|1.0|16.0|3.0|4610.0|41.0|11.0|30.0|2.0|1.0|False|AK
26.0|1.0|18.0|1.0|7200.0|2.0|0.0|35.0|1.0|1.0|True|AK
23.0|4.0|18.0|1.0|5850.0|29.0|1.0|38.0|2.0|1.0|False|AK
29.0|3.0|16.0|5.0|1300.0|2.0|0.0|40.0|1.0|9.0|False|AK
46.0|6.0|21.0|1.0|4620.0|34.0|0.0|65.0|1.0|1.0|True|AK
47.0|6.0|19.0|1.0|4620.0|26.0|1.0|65.0|2.0|1.0|True|AK
19.0|1.0|18.0|5.0|4720.0|26.0|4.0|35.0|1.0|1.0|False|AK
49.0|1.0|18.0|1.0|5240.0|2.0|3.0|32.0|2.0|1.0|False|AK
22.0|1.0|19.0|5.0|4030.0|39.0|7.0|24.0|2.0|1.0|False|AK
19.0|1.0|19.0|5.0|6100.0|39.0|7.0|60.0|1.0|1.0|False|AK
48.0|1.0|18.0|1.0|7000.0|39.0|9.0|75.0|1.0|1.0|False|AK
61.0|3.0|22.0|5.0|2310.0|1.0|0.0|35.0|2.0|1.0|False|AK
56.0|3.0|16.0|3.0|5000.0|2.0|0.0|40.0|1.0|4.0|True|AK
56.0|6.0|13.0|1.0|8256.0|24.0|2.0|4.0|2.0|1.0|False|AK
37.0|4.0|16.0|3.0|3800.0|2.0|7.0|84.0|1.0|1.0|True|AK
59.0|1.0|16.0|1.0|7540.0|2.0|9.0|40.0|1.0|1.0|False|AK
61.0|2.0|19.0|3.0|2000.0|2.0|13.0|40.0|2.0|4.0|True|AK
35.0|1.0|21.0|1.0|8610.0|26.0|0.0|50.0|1.0|1.0|True|AK
39.0|3.0|21.0|1.0|430.0|2.0|0.0|38.0|2.0|9.0|True|AK
29.0|3.0|16.0|1.0|7340.0|2.0|1.0|20.0|1.0|4.0|False|AK
35.0|1.0|20.0|3.0|1530.0|6.0|0.0|40.0|1.0|1.0|True|AK
24.0|3.0|21.0|5.0|2310.0|1.0|13.0|25.0|2.0|1.0|False|AK
47.0|1.0|18.0|3.0|7000.0|30.0|0.0|80.0|1.0|1.0|True|AK
40.0|1.0|22.0|1.0|710.0|53.0|0.0|40.0|1.0|1.0|True|AK
40.0|3.0|21.0|1.0|2440.0|46.0|1.0|15.0|2.0|1.0|False|AK
25.0|3.0|21.0|5.0|2310.0|6.0|0.0|45.0|1.0|1.0|False|AK
20.0|5.0|16.0|5.0|7630.0|36.0|0.0|40.0|1.0|1.0|True|AK
67.0|5.0|20.0|4.0|2160.0|41.0|0.0|50.0|2.0|1.0|True|AK
65.0|1.0|18.0|1.0|5000.0|2.0|0.0|24.0|2.0|1.0|False|AK
67.0|1.0|21.0|1.0|430.0|53.0|1.0|40.0|1.0|1.0|True|AK
29.0|3.0|22.0|5.0|2430.0|29.0|0.0|38.0|2.0|1.0|True|AK
34.0|6.0|21.0|5.0|7800.0|1.0|13.0|55.0|1.0|1.0|False|AK
38.0|2.0|21.0|1.0|430.0|6.0|0.0|40.0|2.0|1.0|True|AK
39.0|2.0|21.0|1.0|2016.0|2.0|1.0|40.0|1.0|1.0|False|AK
55.0|4.0|16.0|5.0|6210.0|2.0|0.0|20.0|1.0|4.0|False|AK
55.0|1.0|22.0|1.0|3720.0|42.0|1.0|90.0|1.0|1.0|True|AK
65.0|7.0|22.0|1.0|1860.0|19.0|0.0|20.0|1.0|1.0|True|AK
30.0|3.0|22.0|1.0|2010.0|42.0|0.0|55.0|2.0|1.0|True|AK
34.0|6.0|20.0|1.0|735.0|42.0|1.0|40.0|1.0|1.0|False|AK
77.0|1.0|22.0|1.0|6100.0|46.0|0.0|60.0|1.0|1.0|True|AK
27.0|1.0|13.0|1.0|9130.0|72.0|0.0|45.0|1.0|8.0|False|AK
