AGEP|COW|SCHL|MAR|OCCP|POBP|RELP|WKHP|SEX|RAC1P|Y|STATE
35.0|1.0|18.0|3.0|3255.0|47.0|10.0|40.0|2.0|2.0|False|GA
39.0|3.0|22.0|1.0|5600.0|13.0|0.0|40.0|2.0|2.0|True|GA
45.0|2.0|15.0|1.0|9140.0|39.0|1.0|30.0|1.0|2.0|False|GA
20.0|1.0|14.0|5.0|4130.0|13.0|10.0|10.0|2.0|2.0|False|GA
34.0|6.0|17.0|5.0|6420.0|13.0|13.0|30.0|1.0|1.0|False|GA
61.0|1.0|20.0|3.0|8965.0|13.0|0.0|40.0|1.0|1.0|False|GA
37.0|1.0|21.0|1.0|5620.0|416.0|0.0|25.0|1.0|2.0|False|GA
31.0|1.0|16.0|1.0|8320.0|13.0|1.0|40.0|2.0|2.0|False|GA
55.0|5.0|22.0|1.0|2025.0|110.0|0.0|40.0|2.0|2.0|True|GA
58.0|4.0|21.0|1.0|3850.0|13.0|1.0|40.0|1.0|2.0|True|GA
23.0|1.0|21.0|5.0|5840.0|13.0|2.0|20.0|2.0|2.0|False|GA
20.0|1.0|15.0|3.0|5400.0|13.0|0.0|40.0|2.0|2.0|False|GA
37.0|1.0|19.0|1.0|4920.0|36.0|11.0|40.0|1.0|2.0|True|GA
33.0|1.0|21.0|1.0|850.0|13.0|0.0|99.0|1.0|1.0|True|GA
30.0|1.0|21.0|1.0|120.0|13.0|1.0|99.0|2.0|1.0|True|GA
30.0|3.0|22.0|5.0|2310.0|217.0|0.0|55.0|2.0|6.0|False|GA
31.0|4.0|21.0|5.0|2160.0|217.0|5.0|55.0|1.0|6.0|False|GA
58.0|6.0|18.0|5.0|4830.0|217.0|10.0|50.0|2.0|6.0|True|GA
38.0|7.0|13.0|1.0|6330.0|303.0|0.0|30.0|1.0|8.0|False|GA
51.0|5.0|20.0|1.0|7000.0|21.0|0.0|40.0|1.0|1.0|True|GA
46.0|6.0|20.0|1.0|4510.0|18.0|1.0|20.0|2.0|1.0|False|GA
21.0|1.0|19.0|5.0|5240.0|13.0|2.0|20.0|1.0|1.0|False|GA
42.0|6.0|5.0|1.0|4250.0|312.0|0.0|40.0|1.0|8.0|False|GA
57.0|1.0|16.0|5.0|4110.0|13.0|0.0|25.0|2.0|2.0|False|GA
55.0|1.0|16.0|1.0|5620.0|13.0|0.0|40.0|1.0|2.0|False|GA
44.0|1.0|14.0|1.0|8310.0|13.0|1.0|38.0|2.0|2.0|False|GA
31.0|5.0|24.0|5.0|1760.0|13.0|0.0|40.0|1.0|1.0|True|GA
65.0|1.0|18.0|1.0|650.0|13.0|0.0|40.0|2.0|1.0|False|GA
64.0|1.0|17.0|1.0|4950.0|13.0|1.0|28.0|1.0|1.0|False|GA
45.0|1.0|17.0|5.0|9130.0|13.0|2.0|45.0|1.0|1.0|False|GA
32.0|1.0|21.0|1.0|3255.0|1.0|0.0|50.0|2.0|1.0|False|GA
40.0|1.0|19.0|1.0|6355.0|13.0|1.0|40.0|1.0|1.0|True|GA
49.0|5.0|18.0|1.0|1550.0|13.0|0.0|40.0|1.0|2.0|True|GA
28.0|3.0|19.0|5.0|5520.0|13.0|2.0|40.0|2.0|2.0|False|GA
19.0|1.0|18.0|5.0|4760.0|13.0|2.0|25.0|1.0|2.0|False|GA
40.0|6.0|17.0|3.0|6240.0|13.0|0.0|40.0|1.0|1.0|False|GA
38.0|1.0|16.0|3.0|4110.0|1.0|13.0|40.0|2.0|1.0|False|GA
25.0|1.0|21.0|5.0|2160.0|17.0|0.0|40.0|2.0|1.0|False|GA
54.0|1.0|23.0|1.0|10.0|42.0|0.0|45.0|1.0|1.0|True|GA
50.0|1.0|23.0|1.0|3110.0|42.0|1.0|40.0|2.0|1.0|True|GA
23.0|1.0|16.0|5.0|4250.0|6.0|2.0|20.0|1.0|1.0|False|GA
45.0|1.0|18.0|3.0|5240.0|2.0|0.0|60.0|2.0|1.0|False|GA
30.0|3.0|16.0|5.0|4020.0|13.0|0.0|25.0|2.0|2.0|False|GA
67.0|1.0|16.0|1.0|9130.0|163.0|0.0|20.0|1.0|1.0|False|GA
53.0|6.0|13.0|5.0|6420.0|333.0|0.0|10.0|1.0|9.0|False|GA
43.0|6.0|16.0|5.0|4965.0|36.0|11.0|48.0|1.0|9.0|False|GA
28.0|7.0|21.0|1.0|6050.0|13.0|0.0|40.0|1.0|1.0|False|GA
30.0|1.0|21.0|1.0|4620.0|37.0|1.0|40.0|2.0|1.0|False|GA
56.0|1.0|19.0|1.0|7140.0|36.0|0.0|40.0|1.0|1.0|True|GA
54.0|1.0|20.0|1.0|5240.0|45.0|1.0|40.0|2.0|1.0|True|GA
60.0|4.0|21.0|1.0|205.0|28.0|0.0|45.0|1.0|1.0|False|GA
55.0|4.0|22.0|1.0|2310.0|35.0|1.0|40.0|2.0|1.0|True|GA
72.0|3.0|13.0|5.0|4220.0|13.0|0.0|30.0|2.0|2.0|False|GA
41.0|7.0|21.0|1.0|850.0|42.0|0.0|50.0|1.0|9.0|True|GA
39.0|6.0|21.0|1.0|735.0|13.0|1.0|20.0|2.0|9.0|False|GA
54.0|6.0|21.0|3.0|4700.0|13.0|2.0|40.0|1.0|1.0|False|GA
58.0|1.0|18.0|1.0|5510.0|13.0|1.0|45.0|1.0|1.0|True|GA
28.0|2.0|19.0|1.0|3645.0|13.0|0.0|40.0|2.0|1.0|False|GA
26.0|1.0|16.0|1.0|6050.0|13.0|1.0|45.0|1.0|1.0|False|GA
48.0|1.0|16.0|1.0|1105.0|333.0|11.0|40.0|1.0|2.0|True|GA
55.0|2.0|20.0|3.0|3255.0|13.0|0.0|36.0|2.0|2.0|False|GA
59.0|1.0|19.0|3.0|4965.0|22.0|0.0|30.0|1.0|2.0|True|GA
42.0|3.0|19.0|3.0|2310.0|13.0|0.0|45.0|2.0|1.0|False|GA
45.0|3.0|16.0|1.0|2540.0|13.0|0.0|35.0|2.0|1.0|False|GA
45.0|1.0|16.0|1.0|220.0|13.0|1.0|50.0|1.0|1.0|True|GA
18.0|3.0|16.0|5.0|2540.0|13.0|2.0|10.0|2.0|1.0|False|GA
36.0|2.0|22.0|1.0|50.0|21.0|0.0|12.0|2.0|1.0|False|GA
40.0|2.0|22.0|1.0|2050.0|24.0|1.0|40.0|1.0|1.0|True|GA
31.0|1.0|16.0|1.0|6230.0|13.0|0.0|40.0|1.0|1.0|False|GA
30.0|1.0|17.0|1.0|2740.0|13.0|1.0|40.0|2.0|1.0|False|GA
59.0|1.0|24.0|1.0|3060.0|39.0|0.0|60.0|1.0|1.0|True|GA
54.0|1.0|20.0|1.0|3255.0|25.0|1.0|32.0|2.0|1.0|False|GA
17.0|6.0|15.0|5.0|4600.0|5.0|2.0|10.0|2.0|1.0|False|GA
43.0|1.0|21.0|1.0|4800.0|20.0|0.0|40.0|2.0|1.0|True|GA
46.0|5.0|21.0|1.0|630.0|13.0|1.0|40.0|1.0|1.0|True|GA
18.0|5.0|16.0|5.0|5560.0|13.0|2.0|40.0|2.0|1.0|False|GA
64.0|6.0|19.0|3.0|4210.0|39.0|0.0|20.0|1.0|2.0|False|GA
35.0|1.0|22.0|1.0|430.0|39.0|0.0|40.0|2.0|1.0|True|GA
41.0|1.0|18.0|1.0|4250.0|39.0|1.0|40.0|1.0|1.0|False|GA
66.0|1.0|20.0|1.0|4760.0|39.0|0.0|15.0|1.0|1.0|True|GA
25.0|1.0|22.0|5.0|4050.0|9.0|0.0|33.0|2.0|1.0|False|GA
24.0|1.0|16.0|5.0|4760.0|20.0|12.0|42.0|2.0|1.0|False|GA
29.0|3.0|11.0|1.0|6440.0|13.0|0.0|40.0|1.0|1.0|False|GA
33.0|1.0|19.0|1.0|4810.0|13.0|1.0|35.0|2.0|1.0|False|GA
26.0|1.0|21.0|5.0|4700.0|13.0|0.0|46.0|1.0|1.0|False|GA
26.0|1.0|21.0|5.0|4110.0|13.0|12.0|25.0|1.0|1.0|False|GA
21.0|1.0|21.0|5.0|4810.0|13.0|12.0|40.0|1.0|1.0|False|GA
52.0|1.0|19.0|1.0|5620.0|13.0|0.0|50.0|2.0|1.0|False|GA
40.0|1.0|21.0|1.0|430.0|6.0|0.0|50.0|2.0|1.0|True|GA
42.0|7.0|18.0|1.0|220.0|13.0|1.0|40.0|1.0|1.0|True|GA
47.0|1.0|16.0|1.0|7700.0|12.0|0.0|55.0|1.0|2.0|True|GA
45.0|1.0|21.0|1.0|3255.0|51.0|1.0|36.0|2.0|2.0|True|GA
35.0|1.0|17.0|1.0|7200.0|13.0|0.0|45.0|1.0|1.0|False|GA
32.0|1.0|19.0|1.0|5000.0|13.0|1.0|50.0|2.0|1.0|False|GA
29.0|2.0|23.0|1.0|3060.0|25.0|0.0|70.0|2.0|1.0|False|GA
30.0|1.0|21.0|1.0|3420.0|13.0|1.0|45.0|1.0|1.0|False|GA
46.0|3.0|23.0|1.0|230.0|13.0|0.0|45.0|1.0|1.0|True|GA
41.0|3.0|23.0|1.0|2330.0|13.0|1.0|60.0|2.0|1.0|False|GA
45.0|1.0|19.0|3.0|5240.0|26.0|0.0|40.0|2.0|2.0|True|GA
22.0|1.0|16.0|5.0|9620.0|26.0|2.0|20.0|2.0|2.0|False|GA
52.0|1.0|16.0|3.0|8740.0|24.0|13.0|40.0|1.0|2.0|False|GA
62.0|3.0|16.0|3.0|9120.0|13.0|0.0|30.0|2.0|2.0|False|GA
45.0|2.0|17.0|2.0|9600.0|13.0|2.0|40.0|1.0|2.0|False|GA
53.0|3.0|16.0|3.0|4230.0|13.0|0.0|30.0|2.0|2.0|False|GA
21.0|8.0|18.0|5.0|6050.0|13.0|2.0|30.0|1.0|2.0|False|GA
45.0|1.0|22.0|1.0|10.0|26.0|0.0|50.0|1.0|2.0|True|GA
53.0|1.0|12.0|5.0|6420.0|13.0|12.0|46.0|1.0|1.0|False|GA
61.0|1.0|18.0|4.0|540.0|42.0|0.0|40.0|2.0|2.0|False|GA
29.0|6.0|18.0|5.0|4810.0|39.0|2.0|5.0|1.0|2.0|False|GA
63.0|2.0|19.0|1.0|2540.0|13.0|1.0|40.0|2.0|2.0|False|GA
34.0|1.0|18.0|4.0|4700.0|34.0|0.0|40.0|2.0|2.0|False|GA
69.0|1.0|16.0|3.0|4600.0|362.0|0.0|55.0|2.0|1.0|False|GA
62.0|7.0|21.0|1.0|4700.0|13.0|0.0|45.0|2.0|1.0|False|GA
61.0|1.0|16.0|1.0|9750.0|13.0|0.0|40.0|1.0|1.0|True|GA
57.0|1.0|16.0|1.0|5700.0|13.0|1.0|40.0|2.0|1.0|False|GA
62.0|1.0|13.0|2.0|8800.0|13.0|0.0|40.0|2.0|2.0|False|GA
48.0|1.0|18.0|1.0|1107.0|24.0|0.0|40.0|1.0|1.0|True|GA
48.0|1.0|16.0|1.0|5820.0|36.0|1.0|40.0|2.0|1.0|False|GA
19.0|1.0|19.0|5.0|5240.0|13.0|2.0|20.0|2.0|1.0|False|GA
29.0|1.0|19.0|5.0|20.0|36.0|0.0|80.0|1.0|9.0|True|GA
62.0|1.0|16.0|5.0|4020.0|13.0|5.0|40.0|2.0|2.0|False|GA
34.0|1.0|16.0|5.0|5120.0|13.0|10.0|40.0|2.0|2.0|False|GA
32.0|1.0|20.0|5.0|9620.0|13.0|2.0|25.0|1.0|2.0|False|GA
53.0|1.0|14.0|1.0|8140.0|13.0|1.0|40.0|1.0|1.0|False|GA
57.0|1.0|17.0|3.0|5860.0|13.0|0.0|35.0|2.0|2.0|False|GA
32.0|1.0|19.0|4.0|5240.0|13.0|2.0|40.0|1.0|2.0|False|GA
53.0|1.0|16.0|3.0|4700.0|13.0|0.0|52.0|2.0|2.0|False|GA
20.0|1.0|16.0|5.0|4720.0|13.0|2.0|32.0|2.0|2.0|False|GA
58.0|3.0|16.0|1.0|4720.0|12.0|0.0|20.0|2.0|1.0|False|GA
56.0|1.0|21.0|1.0|1006.0|224.0|1.0|40.0|1.0|1.0|True|GA
25.0|2.0|21.0|5.0|3255.0|47.0|0.0|36.0|2.0|1.0|False|GA
26.0|2.0|21.0|5.0|3255.0|13.0|12.0|36.0|2.0|1.0|False|GA
52.0|1.0|16.0|1.0|9130.0|13.0|1.0|50.0|1.0|1.0|True|GA
36.0|1.0|9.0|1.0|9640.0|13.0|0.0|40.0|2.0|5.0|False|GA
34.0|1.0|16.0|1.0|5920.0|13.0|1.0|50.0|1.0|5.0|True|GA
38.0|1.0|1.0|1.0|2540.0|13.0|5.0|50.0|2.0|5.0|True|GA
41.0|1.0|12.0|5.0|6050.0|313.0|0.0|40.0|1.0|8.0|False|GA
42.0|1.0|9.0|5.0|6050.0|313.0|10.0|40.0|1.0|8.0|False|GA
23.0|1.0|19.0|5.0|6050.0|313.0|10.0|40.0|1.0|8.0|False|GA
35.0|1.0|1.0|5.0|6050.0|313.0|13.0|40.0|2.0|8.0|False|GA
38.0|6.0|22.0|1.0|4820.0|12.0|0.0|45.0|1.0|2.0|False|GA
38.0|1.0|22.0|1.0|2340.0|25.0|1.0|35.0|2.0|2.0|False|GA
53.0|1.0|21.0|3.0|110.0|132.0|0.0|50.0|2.0|1.0|True|GA
25.0|6.0|21.0|5.0|4710.0|13.0|0.0|60.0|1.0|1.0|False|GA
68.0|1.0|20.0|1.0|4760.0|45.0|0.0|50.0|1.0|1.0|False|GA
48.0|1.0|22.0|1.0|1350.0|217.0|0.0|50.0|1.0|6.0|True|GA
61.0|7.0|21.0|3.0|20.0|12.0|0.0|40.0|1.0|2.0|False|GA
60.0|7.0|20.0|1.0|4700.0|48.0|0.0|50.0|1.0|1.0|True|GA
58.0|6.0|21.0|1.0|4700.0|12.0|1.0|50.0|2.0|1.0|True|GA
22.0|1.0|19.0|5.0|3647.0|13.0|2.0|22.0|1.0|1.0|False|GA
31.0|7.0|20.0|1.0|4850.0|13.0|0.0|60.0|1.0|1.0|True|GA
28.0|1.0|24.0|1.0|3160.0|13.0|1.0|45.0|2.0|1.0|True|GA
56.0|1.0|21.0|1.0|530.0|40.0|0.0|10.0|2.0|1.0|False|GA
59.0|7.0|21.0|1.0|10.0|40.0|1.0|45.0|1.0|1.0|False|GA
53.0|1.0|21.0|3.0|4700.0|13.0|6.0|40.0|2.0|1.0|False|GA
21.0|1.0|19.0|5.0|5400.0|13.0|0.0|40.0|2.0|1.0|False|GA
21.0|1.0|16.0|5.0|4110.0|13.0|12.0|20.0|2.0|1.0|False|GA
40.0|1.0|22.0|5.0|5600.0|12.0|0.0|40.0|2.0|2.0|True|GA
44.0|1.0|19.0|1.0|5240.0|13.0|0.0|40.0|2.0|1.0|True|GA
60.0|1.0|16.0|1.0|9130.0|13.0|1.0|50.0|1.0|1.0|True|GA
40.0|1.0|21.0|1.0|710.0|24.0|0.0|40.0|2.0|2.0|True|GA
41.0|1.0|21.0|1.0|4820.0|1.0|1.0|40.0|1.0|2.0|False|GA
53.0|3.0|16.0|5.0|7510.0|44.0|0.0|40.0|2.0|1.0|False|GA
69.0|1.0|16.0|1.0|4720.0|13.0|1.0|19.0|2.0|1.0|False|GA
36.0|1.0|21.0|5.0|4760.0|13.0|0.0|80.0|1.0|1.0|False|GA
46.0|6.0|19.0|1.0|4510.0|13.0|0.0|40.0|2.0|1.0|False|GA
47.0|1.0|19.0|1.0|7700.0|13.0|1.0|51.0|1.0|1.0|False|GA
26.0|1.0|16.0|5.0|6260.0|47.0|0.0|40.0|1.0|1.0|False|GA
20.0|1.0|16.0|5.0|5160.0|24.0|13.0|40.0|2.0|1.0|False|GA
47.0|3.0|14.0|1.0|4130.0|13.0|0.0|35.0|2.0|1.0|False|GA
48.0|1.0|16.0|1.0|205.0|13.0|1.0|40.0|1.0|1.0|True|GA
26.0|1.0|16.0|1.0|7350.0|35.0|0.0|40.0|1.0|1.0|False|GA
25.0|1.0|20.0|1.0|3255.0|6.0|1.0|40.0|2.0|1.0|False|GA
48.0|1.0|19.0|1.0|140.0|13.0|0.0|45.0|1.0|1.0|True|GA
42.0|1.0|16.0|1.0|630.0|13.0|1.0|45.0|2.0|1.0|False|GA
40.0|1.0|18.0|1.0|8140.0|13.0|0.0|50.0|1.0|1.0|False|GA
39.0|1.0|21.0|1.0|3150.0|13.0|1.0|35.0|2.0|1.0|False|GA
45.0|1.0|16.0|1.0|5400.0|45.0|0.0|40.0|2.0|1.0|False|GA
56.0|1.0|19.0|1.0|5610.0|45.0|1.0|40.0|1.0|1.0|True|GA
53.0|2.0|22.0|1.0|2340.0|13.0|0.0|45.0|1.0|1.0|True|GA
48.0|1.0|21.0|1.0|5700.0|13.0|1.0|30.0|2.0|1.0|False|GA
26.0|1.0|19.0|3.0|5840.0|13.0|0.0|50.0|2.0|1.0|False|GA
29.0|1.0|19.0|3.0|7000.0|42.0|13.0|70.0|1.0|1.0|False|GA
49.0|1.0|16.0|1.0|9600.0|13.0|0.0|50.0|1.0|2.0|True|GA
49.0|1.0|19.0|1.0|8740.0|13.0|1.0|48.0|2.0|2.0|True|GA
48.0|1.0|21.0|1.0|4230.0|217.0|0.0|39.0|2.0|6.0|False|GA
50.0|1.0|21.0|5.0|4760.0|26.0|0.0|40.0|1.0|1.0|True|GA
42.0|2.0|21.0|3.0|2310.0|47.0|0.0|50.0|2.0|1.0|True|GA
46.0|4.0|24.0|1.0|2310.0|39.0|0.0|40.0|2.0|1.0|True|GA
62.0|1.0|21.0|1.0|850.0|28.0|0.0|50.0|1.0|1.0|True|GA
26.0|1.0|21.0|5.0|630.0|13.0|2.0|50.0|2.0|1.0|True|GA
65.0|6.0|19.0|1.0|6260.0|13.0|0.0|40.0|1.0|1.0|True|GA
61.0|4.0|21.0|1.0|2010.0|13.0|1.0|40.0|2.0|1.0|False|GA
38.0|1.0|11.0|5.0|4720.0|18.0|2.0|40.0|1.0|1.0|False|GA
36.0|1.0|20.0|3.0|5700.0|18.0|2.0|30.0|2.0|1.0|True|GA
41.0|1.0|15.0|1.0|4710.0|13.0|9.0|40.0|1.0|1.0|True|GA
31.0|5.0|21.0|1.0|9810.0|13.0|0.0|50.0|1.0|1.0|True|GA
31.0|2.0|21.0|1.0|3255.0|13.0|1.0|32.0|2.0|1.0|False|GA
65.0|6.0|15.0|1.0|6230.0|48.0|0.0|8.0|2.0|1.0|False|GA
60.0|1.0|19.0|4.0|520.0|18.0|0.0|40.0|2.0|1.0|False|GA
23.0|1.0|20.0|5.0|5000.0|25.0|0.0|40.0|1.0|1.0|False|GA
23.0|1.0|15.0|5.0|5120.0|6.0|12.0|50.0|1.0|1.0|False|GA
27.0|1.0|19.0|5.0|5240.0|12.0|13.0|30.0|1.0|1.0|False|GA
49.0|3.0|22.0|1.0|2310.0|4.0|0.0|45.0|2.0|1.0|True|GA
43.0|3.0|21.0|1.0|3740.0|37.0|1.0|70.0|1.0|1.0|True|GA
38.0|1.0|19.0|3.0|6050.0|13.0|0.0|60.0|1.0|1.0|False|GA
58.0|1.0|22.0|1.0|1530.0|36.0|0.0|40.0|2.0|1.0|True|GA
60.0|1.0|21.0|1.0|4700.0|39.0|1.0|45.0|1.0|1.0|False|GA
24.0|1.0|21.0|5.0|3645.0|13.0|2.0|40.0|2.0|1.0|False|GA
23.0|1.0|21.0|5.0|6440.0|13.0|2.0|40.0|1.0|1.0|False|GA
22.0|1.0|20.0|5.0|310.0|39.0|0.0|28.0|2.0|1.0|False|GA
21.0|1.0|19.0|5.0|4600.0|39.0|15.0|13.0|2.0|1.0|False|GA
37.0|1.0|20.0|1.0|3645.0|13.0|0.0|40.0|2.0|1.0|False|GA
37.0|1.0|15.0|1.0|7700.0|13.0|1.0|45.0|1.0|1.0|False|GA
44.0|2.0|20.0|3.0|3255.0|13.0|0.0|72.0|2.0|2.0|True|GA
36.0|6.0|12.0|4.0|4230.0|303.0|0.0|30.0|2.0|1.0|False|GA
18.0|1.0|14.0|5.0|9620.0|303.0|2.0|18.0|2.0|1.0|False|GA
58.0|4.0|24.0|1.0|230.0|6.0|0.0|60.0|1.0|2.0|True|GA
54.0|3.0|21.0|1.0|5860.0|6.0|1.0|40.0|2.0|2.0|False|GA
53.0|6.0|12.0|1.0|4230.0|13.0|0.0|10.0|2.0|1.0|False|GA
31.0|1.0|17.0|5.0|7855.0|13.0|2.0|84.0|1.0|1.0|False|GA
49.0|7.0|13.0|3.0|9130.0|1.0|12.0|40.0|1.0|1.0|False|GA
50.0|1.0|16.0|1.0|5860.0|24.0|0.0|40.0|2.0|1.0|False|GA
46.0|1.0|1.0|1.0|4700.0|24.0|1.0|55.0|1.0|1.0|True|GA
27.0|1.0|16.0|1.0|160.0|13.0|2.0|40.0|1.0|1.0|False|GA
25.0|7.0|13.0|5.0|6420.0|13.0|2.0|30.0|1.0|1.0|False|GA
25.0|3.0|16.0|1.0|4600.0|13.0|9.0|25.0|2.0|1.0|False|GA
24.0|1.0|16.0|5.0|310.0|362.0|15.0|40.0|2.0|1.0|False|GA
42.0|1.0|19.0|1.0|9610.0|13.0|0.0|45.0|1.0|1.0|False|GA
67.0|1.0|16.0|1.0|110.0|48.0|1.0|50.0|2.0|1.0|False|GA
45.0|1.0|21.0|3.0|5240.0|47.0|0.0|40.0|2.0|2.0|False|GA
43.0|2.0|22.0|1.0|2310.0|13.0|0.0|40.0|2.0|1.0|False|GA
40.0|1.0|21.0|1.0|4700.0|13.0|1.0|60.0|1.0|1.0|False|GA
60.0|1.0|16.0|1.0|410.0|47.0|0.0|40.0|1.0|1.0|True|GA
62.0|1.0|19.0|1.0|410.0|47.0|1.0|40.0|2.0|1.0|False|GA
53.0|1.0|16.0|4.0|4700.0|39.0|0.0|50.0|2.0|1.0|False|GA
64.0|1.0|21.0|1.0|9620.0|12.0|1.0|40.0|1.0|2.0|False|GA
24.0|4.0|22.0|5.0|2200.0|1.0|0.0|20.0|1.0|2.0|False|GA
54.0|1.0|22.0|1.0|50.0|301.0|0.0|50.0|2.0|1.0|True|GA
54.0|2.0|22.0|1.0|2320.0|17.0|1.0|50.0|1.0|1.0|False|GA
17.0|1.0|14.0|5.0|4760.0|13.0|2.0|16.0|2.0|1.0|False|GA
85.0|1.0|9.0|2.0|8220.0|13.0|0.0|28.0|1.0|1.0|False|GA
40.0|1.0|19.0|1.0|7420.0|13.0|0.0|40.0|1.0|1.0|True|GA
39.0|3.0|22.0|1.0|2310.0|13.0|1.0|60.0|2.0|1.0|True|GA
59.0|5.0|16.0|1.0|1550.0|13.0|0.0|40.0|1.0|2.0|True|GA
57.0|4.0|17.0|1.0|9120.0|13.0|1.0|40.0|2.0|2.0|False|GA
36.0|1.0|19.0|1.0|3600.0|13.0|0.0|28.0|2.0|1.0|False|GA
39.0|7.0|16.0|1.0|7950.0|13.0|1.0|40.0|1.0|1.0|False|GA
17.0|1.0|14.0|5.0|4760.0|13.0|2.0|15.0|1.0|1.0|False|GA
49.0|7.0|19.0|5.0|1010.0|13.0|0.0|40.0|1.0|1.0|False|GA
46.0|1.0|21.0|5.0|1300.0|247.0|13.0|40.0|2.0|6.0|False|GA
30.0|1.0|14.0|1.0|4110.0|303.0|0.0|28.0|2.0|8.0|False|GA
36.0|1.0|6.0|1.0|6050.0|303.0|1.0|40.0|2.0|8.0|False|GA
55.0|1.0|22.0|1.0|4850.0|13.0|0.0|40.0|1.0|1.0|False|GA
22.0|1.0|21.0|5.0|4760.0|13.0|2.0|30.0|1.0|1.0|False|GA
21.0|1.0|19.0|5.0|50.0|13.0|0.0|40.0|1.0|1.0|False|GA
22.0|1.0|19.0|5.0|4720.0|210.0|0.0|40.0|1.0|6.0|False|GA
57.0|1.0|19.0|1.0|310.0|210.0|6.0|40.0|2.0|6.0|False|GA
31.0|1.0|19.0|5.0|8740.0|42.0|0.0|40.0|2.0|2.0|False|GA
22.0|1.0|16.0|5.0|9140.0|1.0|13.0|40.0|2.0|2.0|False|GA
30.0|1.0|19.0|1.0|5160.0|13.0|0.0|40.0|2.0|1.0|False|GA
33.0|1.0|16.0|1.0|4820.0|13.0|1.0|40.0|1.0|1.0|False|GA
26.0|6.0|21.0|1.0|5240.0|13.0|0.0|40.0|2.0|1.0|False|GA
37.0|6.0|17.0|1.0|5240.0|13.0|1.0|40.0|1.0|1.0|False|GA
50.0|1.0|16.0|1.0|4710.0|13.0|1.0|48.0|1.0|2.0|False|GA
22.0|1.0|20.0|5.0|3600.0|13.0|2.0|40.0|1.0|2.0|False|GA
39.0|1.0|21.0|1.0|50.0|39.0|0.0|45.0|1.0|1.0|True|GA
40.0|1.0|21.0|1.0|2850.0|17.0|1.0|30.0|2.0|1.0|True|GA
32.0|2.0|23.0|5.0|3050.0|13.0|0.0|45.0|1.0|2.0|True|GA
76.0|1.0|20.0|1.0|4760.0|12.0|0.0|12.0|1.0|1.0|True|GA
23.0|1.0|20.0|1.0|4465.0|13.0|0.0|60.0|2.0|1.0|True|GA
23.0|1.0|21.0|1.0|150.0|13.0|1.0|45.0|1.0|1.0|False|GA
32.0|1.0|22.0|1.0|860.0|12.0|0.0|40.0|1.0|1.0|False|GA
64.0|1.0|21.0|1.0|3255.0|13.0|1.0|40.0|2.0|1.0|True|GA
50.0|1.0|21.0|1.0|850.0|36.0|0.0|40.0|1.0|1.0|True|GA
28.0|1.0|19.0|5.0|5860.0|51.0|0.0|49.0|2.0|2.0|False|GA
75.0|3.0|19.0|2.0|2310.0|13.0|0.0|24.0|2.0|2.0|False|GA
39.0|1.0|16.0|1.0|5240.0|13.0|1.0|40.0|1.0|1.0|False|GA
34.0|1.0|21.0|1.0|4810.0|13.0|0.0|40.0|1.0|2.0|False|GA
36.0|1.0|21.0|1.0|850.0|13.0|1.0|40.0|2.0|2.0|True|GA
54.0|6.0|12.0|1.0|9130.0|37.0|1.0|65.0|1.0|1.0|False|GA
64.0|2.0|21.0|3.0|2850.0|9.0|0.0|60.0|2.0|2.0|False|GA
28.0|1.0|17.0|5.0|5900.0|51.0|2.0|40.0|2.0|2.0|False|GA
59.0|2.0|21.0|1.0|2040.0|13.0|0.0|50.0|1.0|1.0|True|GA
35.0|1.0|21.0|1.0|4710.0|48.0|0.0|65.0|1.0|1.0|True|GA
30.0|1.0|22.0|1.0|3258.0|13.0|1.0|30.0|2.0|9.0|False|GA
44.0|1.0|22.0|2.0|430.0|13.0|0.0|50.0|2.0|1.0|True|GA
55.0|2.0|18.0|3.0|5700.0|1.0|0.0|50.0|2.0|2.0|False|GA
32.0|1.0|22.0|1.0|150.0|117.0|0.0|55.0|2.0|1.0|False|GA
31.0|1.0|19.0|1.0|6440.0|29.0|1.0|40.0|1.0|1.0|False|GA
58.0|1.0|21.0|3.0|350.0|117.0|6.0|30.0|1.0|1.0|False|GA
48.0|1.0|19.0|1.0|5700.0|13.0|0.0|45.0|2.0|1.0|True|GA
40.0|1.0|16.0|1.0|7750.0|37.0|1.0|40.0|1.0|1.0|False|GA
50.0|1.0|22.0|1.0|1107.0|36.0|1.0|50.0|1.0|1.0|True|GA
31.0|1.0|20.0|1.0|8600.0|13.0|0.0|40.0|1.0|1.0|True|GA
67.0|1.0|21.0|1.0|800.0|13.0|0.0|40.0|1.0|1.0|True|GA
40.0|1.0|21.0|1.0|20.0|13.0|0.0|40.0|2.0|2.0|False|GA
38.0|1.0|16.0|1.0|4850.0|1.0|1.0|40.0|1.0|2.0|False|GA
20.0|1.0|16.0|5.0|4020.0|13.0|2.0|32.0|1.0|2.0|False|GA
48.0|3.0|18.0|1.0|5860.0|13.0|0.0|40.0|1.0|2.0|False|GA
48.0|1.0|16.0|1.0|9620.0|13.0|1.0|40.0|2.0|2.0|False|GA
41.0|7.0|21.0|1.0|120.0|13.0|1.0|40.0|1.0|1.0|True|GA
43.0|1.0|20.0|5.0|9620.0|217.0|0.0|50.0|1.0|6.0|False|GA
29.0|1.0|22.0|5.0|4040.0|24.0|0.0|37.0|2.0|1.0|False|GA
